行业代码,行业名称,股票代码,股票名称
801890,机械设备,002843,泰嘉股份
801890,机械设备,002849,威星智能
801890,机械设备,002857,三晖电气
801890,机械设备,002870,香山股份
801890,机械设备,002871,伟隆股份
801890,机械设备,002877,智能自控
801890,机械设备,002884,凌霄泵业
801890,机械设备,002890,弘宇股份
801890,机械设备,002896,中大力德
801890,机械设备,002903,宇环数控
801890,机械设备,002931,锋龙股份
801890,机械设备,002943,宇晶股份
801890,机械设备,002957,科瑞技术
801890,机械设备,002960,青鸟消防
801890,机械设备,002965,祥鑫科技
801890,机械设备,002972,科安达
801890,机械设备,002975,博杰股份
801890,机械设备,002980,华盛昌
801890,机械设备,300004,南风股份
801890,机械设备,300007,汉威科技
801890,机械设备,300024,机器人
801890,机械设备,300064,豫金刚石
801890,机械设备,300066,三川智慧
801890,机械设备,300080,易成新能
801890,机械设备,300084,海默科技
801890,机械设备,300091,金通灵
801890,机械设备,300092,科新机电
801890,机械设备,300095,华伍股份
801890,机械设备,300097,智云股份
801890,机械设备,300099,精准信息
801890,机械设备,300103,达刚控股
801890,机械设备,300112,万讯自控
801890,机械设备,300114,中航电测
801890,机械设备,300126,锐奇股份
801890,机械设备,300145,中金环境
801890,机械设备,300151,昌红科技
801890,机械设备,300154,瑞凌股份
801890,机械设备,300161,华中数控
801890,机械设备,300165,天瑞仪器
801890,机械设备,300171,东富龙
801890,机械设备,300173,智慧松德
801890,机械设备,300179,四方达
801890,机械设备,300193,佳士科技
801890,机械设备,300195,长荣股份
801890,机械设备,300201,海伦哲
801890,机械设备,300210,森远股份
801890,机械设备,300222,科大智能
801890,机械设备,300228,富瑞特装
801890,机械设备,300257,开山股份
801890,机械设备,300259,新天科技
801890,机械设备,300260,新莱应材
801890,机械设备,300275,梅安森
801890,机械设备,300276,三丰智能
801890,机械设备,300278,华昌达
801890,机械设备,300281,金明精机
801890,机械设备,300293,蓝英装备
801890,机械设备,300306,远方信息
801890,机械设备,300307,慈星股份
801890,机械设备,300341,麦克奥迪
801890,机械设备,300345,红宇新材
801890,机械设备,300349,金卡智能
801890,机械设备,300351,永贵电器
801890,机械设备,300354,东华测试
801890,机械设备,300370,安控科技
801890,机械设备,300371,汇中股份
801890,机械设备,300382,斯莱克
801890,机械设备,300385,雪浪环境
801890,机械设备,300391,康跃科技
801890,机械设备,300400,劲拓股份
801890,机械设备,300402,宝色股份
801890,机械设备,300410,正业科技
801890,机械设备,300411,金盾股份
801890,机械设备,300412,迦南科技
801890,机械设备,300415,伊之密
801890,机械设备,300416,苏试试验
801890,机械设备,300417,南华仪器
801890,机械设备,300420,五洋停车
801890,机械设备,300421,力星股份
801890,机械设备,300430,诚益通
801890,机械设备,300441,鲍斯股份
801890,机械设备,300442,普丽盛
801890,机械设备,300445,康斯特
801890,机械设备,300450,先导智能
801890,机械设备,300457,赢合科技
801890,机械设备,300461,田中精机
801890,机械设备,300464,星徽精密
801890,机械设备,300470,中密控股
801890,机械设备,300471,厚普股份
801890,机械设备,300472,新元科技
801890,机械设备,300480,光力科技
801890,机械设备,300483,沃施股份
801890,机械设备,300486,东杰智能
801890,机械设备,300488,恒锋工具
801890,机械设备,300499,高澜股份
801890,机械设备,300503,昊志机电
801890,机械设备,300509,新美星
801890,机械设备,300512,中亚股份
801890,机械设备,300515,三德科技
801890,机械设备,300521,爱司凯
801890,机械设备,300540,深冷股份
801890,机械设备,300549,优德精密
801890,机械设备,300551,古鳌科技
801890,机械设备,300553,集智股份
801890,机械设备,300554,三超新材
801890,机械设备,300557,理工光科
801890,机械设备,300567,精测电子
801890,机械设备,300572,安车检测
801890,机械设备,300594,朗进科技
801890,机械设备,300604,长川科技
801890,机械设备,300606,金太阳
801890,机械设备,300607,拓斯达
801890,机械设备,300619,金银河
801890,机械设备,300629,新劲刚
801890,机械设备,300648,星云股份
801890,机械设备,300667,必创科技
801890,机械设备,300669,沪宁股份
801890,机械设备,300700,岱勒新材
801890,机械设备,300718,长盛轴承
801890,机械设备,300720,海川智能
801890,机械设备,300724,捷佳伟创
801890,机械设备,300751,迈为股份
801890,机械设备,300756,中山金马
801890,机械设备,300757,罗博特科
801890,机械设备,300776,帝尔激光
801890,机械设备,300780,德恩精工
801890,机械设备,300786,国林科技
801890,机械设备,300800,力合科技
801890,机械设备,300802,矩子科技
801890,机械设备,300809,华辰装备
801890,机械设备,300812,易天股份
801890,机械设备,300813,泰林生物
801890,机械设备,300817,双飞股份
801890,机械设备,300818,耐普矿机
801890,机械设备,300823,建科机械
801890,机械设备,300833,浩洋股份
801890,机械设备,300836,佰奥智能
801890,机械设备,300837,浙矿股份
801890,机械设备,300838,浙江力诺
801890,机械设备,600031,三一重工
801890,机械设备,600169,太原重工
801890,机械设备,600172,黄河旋风
801890,机械设备,600218,全柴动力
801890,机械设备,600243,*ST海华
801890,机械设备,600262,北方股份
801890,机械设备,600302,标准股份
801890,机械设备,600320,振华重工
801890,机械设备,600375,华菱星马
801890,机械设备,600388,龙净环保
801890,机械设备,600421,ST仰帆
801890,机械设备,600444,国机通用
801890,机械设备,600481,双良节能
801890,机械设备,600495,晋西车轴
801890,机械设备,600499,科达洁能
801890,机械设备,600501,航天晨光
801890,机械设备,600520,文一科技
801890,机械设备,600526,菲达环保
801890,机械设备,600528,中铁工业
801890,机械设备,600545,卓郎智能
801890,机械设备,600558,大西洋
801890,机械设备,600560,金自天正
801890,机械设备,600579,克劳斯
801890,机械设备,600582,天地科技
801890,机械设备,600592,龙溪股份
801890,机械设备,600761,安徽合力
801890,机械设备,600815,*ST厦工
801890,机械设备,600835,上海机电
801890,机械设备,600841,上柴股份
801890,机械设备,600843,上工申贝
801890,机械设备,600860,*ST京城
801890,机械设备,600894,广日股份
801890,机械设备,600984,建设机械
801890,机械设备,600992,贵绳股份
801890,机械设备,601002,晋亿实业
801890,机械设备,601028,玉龙股份
801890,机械设备,601038,一拖股份
801890,机械设备,601100,恒立液压
801890,机械设备,601106,中国一重
801890,机械设备,601177,杭齿前进
801890,机械设备,601369,陕鼓动力
801890,机械设备,601608,中信重工
801890,机械设备,601766,中国中车
801890,机械设备,601798,蓝科高新
801890,机械设备,601882,海天精工
801890,机械设备,603011,合锻智能
801890,机械设备,603012,创力集团
801890,机械设备,603028,赛福天
801890,机械设备,603029,天鹅股份
801890,机械设备,603036,如通股份
801890,机械设备,603076,乐惠国际
801890,机械设备,603088,宁波精达
801890,机械设备,603090,宏盛股份
801890,机械设备,603095,越剑智能
801890,机械设备,603111,康尼机电
801890,机械设备,603131,上海沪工
801890,机械设备,603159,上海亚虹
801890,机械设备,603169,兰石重装
801890,机械设备,603185,上机数控
801890,机械设备,603187,海容冷链
801890,机械设备,603203,快克股份
801890,机械设备,603269,海鸥股份
801890,机械设备,603277,银都股份
801890,机械设备,603278,大业股份
801890,机械设备,603279,景津环保
801890,机械设备,603283,赛腾股份
801890,机械设备,603289,泰瑞机器
801890,机械设备,603298,杭叉集团
801890,机械设备,603308,应流股份
801890,机械设备,603311,金海环境
801890,机械设备,603315,福鞍股份
801890,机械设备,603318,派思股份
801890,机械设备,603321,梅轮电梯
801890,机械设备,603331,百达精工
801890,机械设备,603337,杰克股份
801890,机械设备,603338,浙江鼎力
801890,机械设备,603339,四方科技
801890,机械设备,603356,华菱精工
801890,机械设备,603486,科沃斯
801890,机械设备,603488,展鹏科技
801890,机械设备,603500,祥和实业
801890,机械设备,603551,奥普家居
801890,机械设备,603556,海兴电力
801890,机械设备,603611,诺力股份
801890,机械设备,603617,君禾股份
801890,机械设备,603626,科森科技
801890,机械设备,603638,艾迪精密
801890,机械设备,603656,泰禾光电
801890,机械设备,603662,柯力传感
801890,机械设备,603666,亿嘉和
801890,机械设备,603667,五洲新春
801890,机械设备,603680,今创集团
801890,机械设备,603686,龙马环卫
801890,机械设备,603690,至纯科技
801890,机械设备,603699,纽威股份
801890,机械设备,603700,宁水集团
801890,机械设备,603757,大元泵业
801890,机械设备,603789,星光农机
801890,机械设备,603800,道森股份
801890,机械设备,603855,华荣股份
801890,机械设备,603895,天永智能
801890,机械设备,603901,永创智能
801890,机械设备,603912,佳力图
801890,机械设备,603915,国茂股份
801890,机械设备,603956,威派格
801890,机械设备,603960,克来机电
801890,机械设备,603966,法兰泰克
801890,机械设备,603969,银龙股份
801890,机械设备,603985,恒润股份
801890,机械设备,605001,威奥股份
801890,机械设备,688001,华兴源创
801890,机械设备,688003,天准科技
801890,机械设备,688006,杭可科技
801890,机械设备,688009,中国通号
801890,机械设备,688012,中微公司
801890,机械设备,688015,交控科技
801890,机械设备,688022,瀚川智能
801890,机械设备,688028,沃尔德
801890,机械设备,688033,天宜上佳
801890,机械设备,688037,芯源微
801890,机械设备,688090,瑞松科技
801890,机械设备,688128,中国电研
801890,机械设备,688169,石头科技
801890,机械设备,688200,华峰测控
801890,机械设备,688218,江苏北人
801890,机械设备,688310,迈得医疗
801890,机械设备,688312,燕麦科技
801890,机械设备,688333,铂力特
801890,机械设备,688360,德马科技
801890,机械设备,688518,联赢激光
801750,计算机,000034,神州数码
801750,计算机,000066,中国长城
801750,计算机,000158,常山北明
801750,计算机,000555,神州信息
801750,计算机,000606,顺利办
801750,计算机,000662,天夏智慧
801750,计算机,000938,紫光股份
801750,计算机,000948,南天信息
801750,计算机,000977,浪潮信息
801750,计算机,000997,新大陆
801750,计算机,002063,远光软件
801750,计算机,002065,东华软件
801750,计算机,002072,ST凯瑞
801750,计算机,002152,广电运通
801750,计算机,002153,石基信息
801750,计算机,002177,御银股份
801750,计算机,002180,纳思达
801750,计算机,002195,二三四五
801750,计算机,002197,证通电子
801750,计算机,002212,南洋股份
801750,计算机,002230,科大讯飞
801750,计算机,002232,启明信息
801750,计算机,002253,川大智胜
801750,计算机,002268,卫士通
801750,计算机,002279,久其软件
801750,计算机,002280,联络互动
801750,计算机,002296,辉煌科技
801750,计算机,002308,威创股份
801750,计算机,002312,三泰控股
801750,计算机,002316,亚联发展
801750,计算机,002331,皖通科技
801750,计算机,002362,汉王科技
801750,计算机,002368,太极股份
801750,计算机,002373,千方科技
801750,计算机,002376,新北洋
801750,计算机,002380,科远智慧
801750,计算机,002383,合众思壮
801750,计算机,002401,中远海科
801750,计算机,002405,四维图新
801750,计算机,002410,广联达
801750,计算机,002417,深南股份
801750,计算机,002421,达实智能
801750,计算机,002439,启明星辰
801750,计算机,002474,榕基软件
801750,计算机,002512,达华智能
801750,计算机,002528,英飞拓
801750,计算机,002530,金财互联
801750,计算机,002537,海联金汇
801750,计算机,002577,雷柏科技
801750,计算机,002609,捷顺科技
801750,计算机,002642,荣之联
801750,计算机,002649,博彦科技
801750,计算机,002657,中科金财
801750,计算机,002766,*ST索菱
801750,计算机,002771,真视通
801750,计算机,002777,久远银海
801750,计算机,002835,同为股份
801750,计算机,002912,中新赛克
801750,计算机,002920,德赛西威
801750,计算机,002987,京北方
801750,计算机,002990,盛视科技
801750,计算机,300002,神州泰岳
801750,计算机,300010,立思辰
801750,计算机,300020,银江股份
801750,计算机,300033,同花顺
801750,计算机,300036,超图软件
801750,计算机,300042,朗科科技
801750,计算机,300044,赛为智能
801750,计算机,300045,华力创通
801750,计算机,300047,天源迪科
801750,计算机,300074,华平股份
801750,计算机,300075,数字政通
801750,计算机,300079,数码科技
801750,计算机,300085,银之杰
801750,计算机,300096,易联众
801750,计算机,300130,新国都
801750,计算机,300150,世纪瑞尔
801750,计算机,300155,安居宝
801750,计算机,300166,东方国信
801750,计算机,300167,迪威迅
801750,计算机,300168,万达信息
801750,计算机,300170,汉得信息
801750,计算机,300177,中海达
801750,计算机,300188,美亚柏科
801750,计算机,300202,聚龙股份
801750,计算机,300209,天泽信息
801750,计算机,300212,易华录
801750,计算机,300229,拓尔思
801750,计算机,300231,银信科技
801750,计算机,300235,方直科技
801750,计算机,300245,天玑科技
801750,计算机,300248,新开普
801750,计算机,300250,初灵信息
801750,计算机,300253,卫宁健康
801750,计算机,300264,佳创视讯
801750,计算机,300270,中威电子
801750,计算机,300271,华宇软件
801750,计算机,300277,海联讯
801750,计算机,300287,飞利信
801750,计算机,300288,朗玛信息
801750,计算机,300290,荣科科技
801750,计算机,300297,蓝盾股份
801750,计算机,300300,汉鼎宇佑
801750,计算机,300302,同有科技
801750,计算机,300311,任子行
801750,计算机,300324,旋极信息
801750,计算机,300330,华虹计通
801750,计算机,300333,兆日科技
801750,计算机,300339,润和软件
801750,计算机,300344,太空智造
801750,计算机,300348,长亮科技
801750,计算机,300352,北信源
801750,计算机,300365,恒华科技
801750,计算机,300366,创意信息
801750,计算机,300367,东方网力
801750,计算机,300368,汇金股份
801750,计算机,300369,绿盟科技
801750,计算机,300377,赢时胜
801750,计算机,300378,鼎捷软件
801750,计算机,300379,东方通
801750,计算机,300380,安硕信息
801750,计算机,300386,飞天诚信
801750,计算机,300399,京天利
801750,计算机,300419,浩丰科技
801750,计算机,300440,运达科技
801750,计算机,300448,浩云科技
801750,计算机,300449,汉邦高科
801750,计算机,300451,创业慧康
801750,计算机,300454,深信服
801750,计算机,300455,康拓红外
801750,计算机,300462,华铭智能
801750,计算机,300465,高伟达
801750,计算机,300468,四方精创
801750,计算机,300469,信息发展
801750,计算机,300479,神思电子
801750,计算机,300496,中科创达
801750,计算机,300508,维宏股份
801750,计算机,300520,科大国创
801750,计算机,300523,辰安科技
801750,计算机,300525,博思软件
801750,计算机,300532,今天国际
801750,计算机,300541,先进数通
801750,计算机,300542,新晨科技
801750,计算机,300546,雄帝科技
801750,计算机,300550,和仁科技
801750,计算机,300552,万集科技
801750,计算机,300556,丝路视觉
801750,计算机,300559,佳发教育
801750,计算机,300561,汇金科技
801750,计算机,300579,数字认证
801750,计算机,300588,熙菱信息
801750,计算机,300598,诚迈科技
801750,计算机,300605,恒锋信息
801750,计算机,300608,思特奇
801750,计算机,300609,汇纳科技
801750,计算机,300624,万兴科技
801750,计算机,300634,彩讯股份
801750,计算机,300645,正元智慧
801750,计算机,300659,中孚信息
801750,计算机,300663,科蓝软件
801750,计算机,300674,宇信科技
801750,计算机,300678,中科信息
801750,计算机,300682,朗新科技
801750,计算机,300687,赛意信息
801750,计算机,300730,科创信息
801750,计算机,300738,奥飞数据
801750,计算机,300766,每日互动
801750,计算机,300768,迪普科技
801750,计算机,300771,智莱科技
801750,计算机,300773,拉卡拉
801750,计算机,300789,唐源电气
801750,计算机,300799,左江科技
801750,计算机,300803,指南针
801750,计算机,300807,天迈科技
801750,计算机,300830,金现代
801750,计算机,600100,同方股份
801750,计算机,600271,航天信息
801750,计算机,600410,华胜天成
801750,计算机,600446,金证股份
801750,计算机,600476,湘邮科技
801750,计算机,600536,中国软件
801750,计算机,600570,恒生电子
801750,计算机,600571,信雅达
801750,计算机,600588,用友网络
801750,计算机,600602,云赛智联
801750,计算机,600654,ST中安
801750,计算机,600718,东软集团
801750,计算机,600728,佳都科技
801750,计算机,600756,浪潮软件
801750,计算机,600797,浙大网新
801750,计算机,600800,天津磁卡
801750,计算机,600845,宝信软件
801750,计算机,600850,华东电脑
801750,计算机,600855,航天长峰
801750,计算机,601360,三六零
801750,计算机,601519,大智慧
801750,计算机,603019,中科曙光
801750,计算机,603039,泛微网络
801750,计算机,603106,恒银金融
801750,计算机,603138,海量数据
801750,计算机,603189,网达软件
801750,计算机,603232,格尔软件
801750,计算机,603383,顶点软件
801750,计算机,603496,恒为科技
801750,计算机,603508,思维列控
801750,计算机,603516,淳中科技
801750,计算机,603528,多伦科技
801750,计算机,603636,南威软件
801750,计算机,603660,苏州科达
801750,计算机,603869,新智认知
801750,计算机,603881,数据港
801750,计算机,603918,金桥信息
801750,计算机,603927,中科软
801750,计算机,603990,麦迪科技
801750,计算机,688004,N博汇
801750,计算机,688023,安恒信息
801750,计算机,688030,山石网科
801750,计算机,688039,当虹科技
801750,计算机,688051,佳华科技
801750,计算机,688058,宝兰德
801750,计算机,688066,航天宏图
801750,计算机,688078,龙软科技
801750,计算机,688086,紫晶存储
801750,计算机,688088,虹软科技
801750,计算机,688111,金山办公
801750,计算机,688118,普元信息
801750,计算机,688158,优刻得-W
801750,计算机,688168,安博通
801750,计算机,688188,柏楚电子
801750,计算机,688208,道通科技
801750,计算机,688228,开普云
801750,计算机,688258,卓易信息
801750,计算机,688288,鸿泉物联
801750,计算机,688318,财富趋势
801750,计算机,688365,光云科技
801750,计算机,688369,致远互联
801750,计算机,688555,泽达易盛
801750,计算机,688588,凌志软件
801110,家用电器,000016,深康佳A
801110,家用电器,000333,美的集团
801110,家用电器,000404,长虹华意
801110,家用电器,000521,长虹美菱
801110,家用电器,000651,格力电器
801110,家用电器,000801,四川九洲
801110,家用电器,000810,创维数字
801110,家用电器,000921,海信家电
801110,家用电器,002011,盾安环境
801110,家用电器,002032,苏泊尔
801110,家用电器,002035,华帝股份
801110,家用电器,002050,三花智控
801110,家用电器,002052,*ST同洲
801110,家用电器,002242,九阳股份
801110,家用电器,002290,*ST中科
801110,家用电器,002403,爱仕达
801110,家用电器,002418,*ST康盛
801110,家用电器,002420,*ST毅昌
801110,家用电器,002429,兆驰股份
801110,家用电器,002473,圣莱达
801110,家用电器,002508,老板电器
801110,家用电器,002519,银河电子
801110,家用电器,002543,万和电气
801110,家用电器,002614,奥佳华
801110,家用电器,002668,奥马电器
801110,家用电器,002676,顺威股份
801110,家用电器,002677,浙江美大
801110,家用电器,002705,新宝股份
801110,家用电器,002723,金莱特
801110,家用电器,002759,天际股份
801110,家用电器,002848,高斯贝尔
801110,家用电器,002860,星帅尔
801110,家用电器,002959,小熊电器
801110,家用电器,300160,秀强股份
801110,家用电器,300217,东方电热
801110,家用电器,300247,融捷健康
801110,家用电器,300249,依米康
801110,家用电器,300272,开能健康
801110,家用电器,300342,天银机电
801110,家用电器,300403,汉宇集团
801110,家用电器,300475,聚隆科技
801110,家用电器,300824,北鼎股份
801110,家用电器,600060,海信视像
801110,家用电器,600336,澳柯玛
801110,家用电器,600619,海立股份
801110,家用电器,600690,海尔智家
801110,家用电器,600839,四川长虹
801110,家用电器,600854,春兰股份
801110,家用电器,600983,惠而浦
801110,家用电器,603355,莱克电气
801110,家用电器,603366,日出东方
801110,家用电器,603519,立霸股份
801110,家用电器,603578,三星新材
801110,家用电器,603579,荣泰健康
801110,家用电器,603657,春光科技
801110,家用电器,603677,奇精机械
801110,家用电器,603726,朗迪集团
801110,家用电器,603868,飞科电器
801110,家用电器,603996,*ST中新
801710,建筑材料,000012,南玻A
801710,建筑材料,000023,深天地A
801710,建筑材料,000401,冀东水泥
801710,建筑材料,000546,金圆股份
801710,建筑材料,000619,海螺型材
801710,建筑材料,000672,上峰水泥
801710,建筑材料,000786,北新建材
801710,建筑材料,000789,万年青
801710,建筑材料,000877,天山股份
801710,建筑材料,000935,四川双马
801710,建筑材料,002043,兔宝宝
801710,建筑材料,002066,瑞泰科技
801710,建筑材料,002082,万邦德
801710,建筑材料,002088,鲁阳节能
801710,建筑材料,002162,悦心健康
801710,建筑材料,002163,中航三鑫
801710,建筑材料,002225,濮耐股份
801710,建筑材料,002233,塔牌集团
801710,建筑材料,002271,东方雨虹
801710,建筑材料,002302,西部建设
801710,建筑材料,002323,*ST雅博
801710,建筑材料,002333,ST罗普
801710,建筑材料,002372,伟星新材
801710,建筑材料,002392,北京利尔
801710,建筑材料,002398,垒知集团
801710,建筑材料,002457,青龙管业
801710,建筑材料,002596,海南瑞泽
801710,建筑材料,002623,亚玛顿
801710,建筑材料,002641,永高股份
801710,建筑材料,002652,扬子新材
801710,建筑材料,002671,龙泉股份
801710,建筑材料,002694,顾地科技
801710,建筑材料,002718,友邦吊顶
801710,建筑材料,002742,三圣股份
801710,建筑材料,002785,万里石
801710,建筑材料,002791,坚朗五金
801710,建筑材料,002918,蒙娜丽莎
801710,建筑材料,300093,金刚玻璃
801710,建筑材料,300117,嘉寓股份
801710,建筑材料,300198,纳川股份
801710,建筑材料,300234,开尔新材
801710,建筑材料,300374,恒通科技
801710,建筑材料,300599,雄塑科技
801710,建筑材料,300715,凯伦股份
801710,建筑材料,300737,科顺股份
801710,建筑材料,600321,正源股份
801710,建筑材料,600326,西藏天路
801710,建筑材料,600425,青松建化
801710,建筑材料,600449,宁夏建材
801710,建筑材料,600585,海螺水泥
801710,建筑材料,600586,金晶科技
801710,建筑材料,600668,尖峰集团
801710,建筑材料,600678,四川金顶
801710,建筑材料,600720,祁连山
801710,建筑材料,600801,华新水泥
801710,建筑材料,600802,福建水泥
801710,建筑材料,600819,耀皮玻璃
801710,建筑材料,600876,洛阳玻璃
801710,建筑材料,600881,亚泰集团
801710,建筑材料,600883,博闻科技
801710,建筑材料,601636,旗滨集团
801710,建筑材料,601865,福莱特
801710,建筑材料,601992,金隅集团
801710,建筑材料,603038,华立股份
801710,建筑材料,603616,韩建河山
801710,建筑材料,603856,东宏股份
801710,建筑材料,603937,丽岛新材
801720,建筑装饰,000010,*ST美丽
801720,建筑装饰,000055,方大集团
801720,建筑装饰,000065,北方国际
801720,建筑装饰,000498,山东路桥
801720,建筑装饰,000628,高新发展
801720,建筑装饰,000779,甘咨询
801720,建筑装饰,000928,中钢国际
801720,建筑装饰,002047,宝鹰股份
801720,建筑装饰,002051,中工国际
801720,建筑装饰,002060,粤水电
801720,建筑装饰,002061,浙江交科
801720,建筑装饰,002062,宏润建设
801720,建筑装饰,002081,金螳螂
801720,建筑装饰,002116,中国海诚
801720,建筑装饰,002135,东南网架
801720,建筑装饰,002140,东华科技
801720,建筑装饰,002178,延华智能
801720,建筑装饰,002200,ST云投
801720,建筑装饰,002298,中电兴发
801720,建筑装饰,002307,北新路桥
801720,建筑装饰,002310,东方园林
801720,建筑装饰,002325,洪涛股份
801720,建筑装饰,002374,丽鹏股份
801720,建筑装饰,002375,亚厦股份
801720,建筑装饰,002431,棕榈股份
801720,建筑装饰,002469,三维工程
801720,建筑装饰,002482,广田集团
801720,建筑装饰,002504,弘高创意
801720,建筑装饰,002541,鸿路钢构
801720,建筑装饰,002542,中化岩土
801720,建筑装饰,002586,*ST围海
801720,建筑装饰,002593,日上集团
801720,建筑装饰,002620,瑞和股份
801720,建筑装饰,002628,成都路桥
801720,建筑装饰,002663,普邦股份
801720,建筑装饰,002713,东易日盛
801720,建筑装饰,002717,岭南股份
801720,建筑装饰,002743,富煌钢构
801720,建筑装饰,002775,文科园林
801720,建筑装饰,002781,奇信股份
801720,建筑装饰,002789,建艺集团
801720,建筑装饰,002811,郑中设计
801720,建筑装饰,002822,中装建设
801720,建筑装饰,002830,名雕股份
801720,建筑装饰,002856,美芝股份
801720,建筑装饰,002883,中设股份
801720,建筑装饰,002941,新疆交建
801720,建筑装饰,002949,华阳国际
801720,建筑装饰,002963,豪尔赛
801720,建筑装饰,002989,中天精装
801720,建筑装饰,300197,铁汉生态
801720,建筑装饰,300237,美晨生态
801720,建筑装饰,300284,苏交科
801720,建筑装饰,300355,蒙草生态
801720,建筑装饰,300384,三联虹普
801720,建筑装饰,300492,华图山鼎
801720,建筑装饰,300495,美尚生态
801720,建筑装饰,300500,启迪设计
801720,建筑装饰,300506,名家汇
801720,建筑装饰,300517,海波重科
801720,建筑装饰,300536,农尚环境
801720,建筑装饰,300564,筑博设计
801720,建筑装饰,300592,华凯创意
801720,建筑装饰,300621,维业股份
801720,建筑装饰,300635,中达安
801720,建筑装饰,300649,杭州园林
801720,建筑装饰,300668,杰恩设计
801720,建筑装饰,300675,建科院
801720,建筑装饰,300712,永福股份
801720,建筑装饰,300732,设研院
801720,建筑装饰,300746,汉嘉设计
801720,建筑装饰,300778,新城市
801720,建筑装饰,300826,测绘股份
801720,建筑装饰,600039,四川路桥
801720,建筑装饰,600068,葛洲坝
801720,建筑装饰,600133,东湖高新
801720,建筑装饰,600170,上海建工
801720,建筑装饰,600193,ST创兴
801720,建筑装饰,600209,ST罗顿
801720,建筑装饰,600248,延长化建
801720,建筑装饰,600284,浦东建设
801720,建筑装饰,600477,杭萧钢构
801720,建筑装饰,600491,龙元建设
801720,建筑装饰,600496,精工钢构
801720,建筑装饰,600502,安徽建工
801720,建筑装饰,600512,腾达建设
801720,建筑装饰,600629,华建集团
801720,建筑装饰,600769,祥龙电业
801720,建筑装饰,600820,隧道股份
801720,建筑装饰,600846,同济科技
801720,建筑装饰,600853,龙建股份
801720,建筑装饰,600939,重庆建工
801720,建筑装饰,600970,中材国际
801720,建筑装饰,601068,中铝国际
801720,建筑装饰,601117,中国化学
801720,建筑装饰,601186,中国铁建
801720,建筑装饰,601226,华电重工
801720,建筑装饰,601390,中国中铁
801720,建筑装饰,601611,中国核建
801720,建筑装饰,601618,中国中冶
801720,建筑装饰,601668,中国建筑
801720,建筑装饰,601669,中国电建
801720,建筑装饰,601789,宁波建工
801720,建筑装饰,601800,中国交建
801720,建筑装饰,601886,江河集团
801720,建筑装饰,603007,花王股份
801720,建筑装饰,603017,中衡设计
801720,建筑装饰,603018,中设集团
801720,建筑装饰,603030,全筑股份
801720,建筑装饰,603081,大丰实业
801720,建筑装饰,603098,森特股份
801720,建筑装饰,603316,诚邦股份
801720,建筑装饰,603357,设计总院
801720,建筑装饰,603359,东珠生态
801720,建筑装饰,603388,元成股份
801720,建筑装饰,603458,勘设股份
801720,建筑装饰,603466,风语筑
801720,建筑装饰,603637,镇海股份
801720,建筑装饰,603698,航天工程
801720,建筑装饰,603717,天域生态
801720,建筑装饰,603778,乾景园林
801720,建筑装饰,603815,交建股份
801720,建筑装饰,603828,柯利达
801720,建筑装饰,603843,正平股份
801720,建筑装饰,603860,中公高科
801720,建筑装饰,603887,城地股份
801720,建筑装饰,603909,合诚股份
801720,建筑装饰,603929,亚翔集成
801720,建筑装饰,603955,大千生态
801720,建筑装饰,603959,百利科技
801170,交通运输,000088,盐田港
801170,交通运输,000089,深圳机场
801170,交通运输,000099,中信海直
801170,交通运输,000429,粤高速A
801170,交通运输,000507,珠海港
801170,交通运输,000520,长航凤凰
801170,交通运输,000548,湖南投资
801170,交通运输,000557,西部创业
801170,交通运输,000582,北部湾港
801170,交通运输,000755,山西路桥
801170,交通运输,000828,东莞控股
801170,交通运输,000885,城发环境
801170,交通运输,000886,海南高速
801170,交通运输,000900,现代投资
801170,交通运输,000905,厦门港务
801170,交通运输,001872,招商港口
801170,交通运输,001965,招商公路
801170,交通运输,002010,传化智联
801170,交通运输,002040,南京港
801170,交通运输,002120,韵达股份
801170,交通运输,002183,怡亚通
801170,交通运输,002210,*ST飞马
801170,交通运输,002245,澳洋顺昌
801170,交通运输,002320,海峡股份
801170,交通运输,002352,顺丰控股
801170,交通运输,002357,富临运业
801170,交通运输,002468,申通快递
801170,交通运输,002492,恒基达鑫
801170,交通运输,002627,宜昌交运
801170,交通运输,002682,龙洲股份
801170,交通运输,002769,普路通
801170,交通运输,002800,天顺股份
801170,交通运输,002889,东方嘉盛
801170,交通运输,002928,华夏航空
801170,交通运输,002930,宏川智慧
801170,交通运输,300013,新宁物流
801170,交通运输,300240,飞力达
801170,交通运输,300350,华鹏飞
801170,交通运输,600004,白云机场
801170,交通运输,600009,上海机场
801170,交通运输,600012,皖通高速
801170,交通运输,600017,日照港
801170,交通运输,600018,上港集团
801170,交通运输,600020,中原高速
801170,交通运输,600026,中远海能
801170,交通运输,600029,南方航空
801170,交通运输,600033,福建高速
801170,交通运输,600035,楚天高速
801170,交通运输,600057,厦门象屿
801170,交通运输,600106,重庆路桥
801170,交通运输,600115,东方航空
801170,交通运输,600119,ST长投
801170,交通运输,600125,铁龙物流
801170,交通运输,600153,建发股份
801170,交通运输,600179,*ST安通
801170,交通运输,600180,瑞茂通
801170,交通运输,600190,锦州港
801170,交通运输,600221,海航控股
801170,交通运输,600233,圆通速递
801170,交通运输,600269,赣粤高速
801170,交通运输,600279,重庆港九
801170,交通运输,600317,营口港
801170,交通运输,600350,山东高速
